1,4,3840
1,4,0
1,4,11
1,4,10
1,4,3898
1,4,0
1,4,14
1,4,13
1,4,39
1,4,13
1,4,38
1,4,23
1,4,12
1,4,13
1,4,12
1,4,3907
1,4,0
1,4,12
1,4,12
1,4,3759
1,4,0
1,4,13
1,4,11
1,4,37
1,4,13
1,4,4041
1,4,0
1,4,13
1,4,13
1,4,48
1,4,17
1,4,3797
1,4,0
1,4,13
1,4,11
1,4,38
1,4,13
1,4,37
1,4,19
1,4,14
1,4,12
1,4,11
1,4,3849
1,4,0
1,4,15
1,4,14
1,4,3800
1,4,1
1,4,13
1,4,12
1,4,43
1,4,14
1,4,42
1,4,16
1,4,13
1,4,11
1,4,14
1,4,4080
1,4,0
1,4,15
1,4,28
1,4,48
1,4,15
1,4,40
1,4,14
1,4,14
1,4,12
1,4,12
1,4,3892
1,4,0
1,4,14
1,4,12
1,4,4076
1,4,1
1,4,15
1,4,3849
1,4,0
1,4,14
1,4,13
1,4,40
1,4,16
1,4,38
1,4,12
1,4,13
1,4,11
1,4,12
1,4,3889
1,4,0
1,4,16
1,4,14
1,4,52
1,4,19
1,4,3859
1,4,0
1,4,11
1,4,11
1,4,38
1,4,13
1,4,41
1,4,14
1,4,10
1,4,11
1,4,11
1,4,3929
1,4,0
1,4,12
1,4,11
1,4,52
1,4,12
1,4,42
1,4,15
1,4,10
1,4,11
1,4,11
1,4,3728
1,4,0
1,4,13
1,4,12
1,4,43
1,4,16
1,4,53
1,4,18
1,4,16
1,4,15
1,4,20
1,4,3953
1,4,0
1,4,14
1,4,13
1,4,48
1,4,12
1,4,41
1,4,14
1,4,13
1,4,11
1,4,13
1,4,3830
1,4,0
1,4,13
1,4,17
1,4,41
1,4,13
1,4,41
1,4,12
1,4,13
1,4,11
1,4,14
1,4,3836
1,4,0
1,4,13
1,4,12
1,4,41
1,4,14
1,4,37
1,4,12
1,4,13
1,4,15
1,4,13
1,4,4249
1,4,0
1,4,13
1,4,12
1,4,50
1,4,14
1,4,45
1,4,14
1,4,11
1,4,11
1,4,13
1,4,3863
1,4,0
1,4,15
1,4,13
1,4,45
1,4,16
1,4,38
1,4,14
1,4,11
1,4,13
1,4,12
1,4,4024
1,4,0
1,4,16
1,4,16
1,4,52
1,4,14
1,4,38
1,4,19
1,4,11
1,4,12
1,4,12
1,4,3861
1,4,0
1,4,16
1,4,13
1,4,38
1,4,13
1,4,36
1,4,12
1,4,16
1,4,13
1,4,15
1,4,3994
1,4,0
1,4,17
1,4,17
1,4,62
1,4,19
1,4,52
1,4,18
1,4,15
1,4,17
1,4,17
1,4,3853
1,4,0
1,4,17
1,4,15
1,4,55
1,4,19
1,4,54
1,4,20
1,4,16
1,4,15
1,4,16
1,4,4072
1,4,0
1,4,13
1,4,12
1,4,42
1,4,15
1,4,40
1,4,13
1,4,11
1,4,11
1,4,14
1,4,3912
1,4,0
1,4,14
1,4,12
1,4,50
1,4,16
1,4,42
1,4,18
1,4,16
1,4,16
1,4,16
1,4,3731
1,4,0
1,4,12
1,4,14
1,4,48
1,4,14
1,4,37
1,4,14
1,4,13
1,4,14
1,4,17
1,4,3850
1,4,1
1,4,23
1,4,19
1,4,44
1,4,19
1,4,41
1,4,19
1,4,12
1,4,15
1,4,18
1,4,4104
1,4,0
1,4,21
1,4,16
1,4,60
1,4,16
1,4,41
1,4,21
1,4,15
1,4,16
1,4,12
1,4,3977
1,4,0
1,4,14
1,4,15
1,4,50
1,4,19
1,4,42
1,4,15
1,4,15
1,4,17
1,4,14
1,4,4058
1,4,0
1,4,13
1,4,13
1,4,48
1,4,17
1,4,44
1,4,16
1,4,12
1,4,13
1,4,14
1,4,4164
1,4,0
1,4,17
1,4,15
1,4,67
1,4,17
1,4,58
1,4,19
1,4,15
1,4,12
1,4,14
1,4,3800
1,4,0
1,4,17
1,4,12
1,4,39
1,4,17
1,4,33
1,4,12
1,4,10
1,4,11
1,4,14
1,4,3771
1,4,0
1,4,14
1,4,13
1,4,46
1,4,14
1,4,39
1,4,12
1,4,11
1,4,10
1,4,12
1,4,3535
1,4,0
1,4,12
1,4,11
1,4,38
1,4,14
1,4,36
1,4,13
1,4,10
1,4,10
1,4,11
1,4,3556
1,4,0
1,4,13
1,4,12
1,4,44
1,4,14
1,4,44
1,4,14
1,4,11
1,4,12
1,4,12
1,4,3541
1,4,0
1,4,14
1,4,12
1,4,40
1,4,13
1,4,42
1,4,14
1,4,12
1,4,12
1,4,12
1,4,3541
1,4,0
1,4,11
1,4,11
1,4,40
1,4,13
1,4,36
1,4,13
1,4,11
1,4,11
1,4,11
1,4,3572
1,4,0
1,4,13
1,4,12
1,4,40
1,4,14
1,4,41
1,4,15
1,4,12
1,4,11
1,4,12
1,4,3561
1,4,0
1,4,12
1,4,13
1,4,41
1,4,17
1,4,38
1,4,13
1,4,11
1,4,11
1,4,12
1,4,3555
1,4,0
1,4,14
1,4,14
1,4,42
1,4,15
1,4,45
1,4,17
1,4,14
1,4,14
1,4,17
1,4,3539
1,4,0
1,4,13
1,4,12
1,4,42
1,4,14
1,4,39
1,4,14
1,4,14
1,4,13
1,4,13
